"JOINED","FIRST NAME","LAST NAME","EMAIL","COHORT","GROUP(S)","MENTEE STATUS","ADVISOR/MENTOR STATUS","WEBINAR STATUS","LAST LOGIN","MENTEE PROFILE CREATED","ADVISOR/MENTOR PROFILE CREATED","EXTERNAL ID","FIRSTHAND ID","GRADUATION YEAR","DEGREES","SCHOOLS","CONSULTS GIVEN","CONSULTS RECEIVED","TOTAL CONSULTS","CURRENT EMPLOYER","CURRENT LOCATION","CURRENT INDUSTRY","CURRENT JOB FUNCTION","LIST(S)","AVERAGE ADVISOR/MENTOR RATING","% POSITIVE ADVISOR/MENTOR REVIEWS","IS RESTRICTED TO GROUPS","OUT-OF-OFFICE SINCE","OUT-OF-OFFICE UNTIL","NOTES","PROGRAMS","AFFILIATION","PHONE NUMBER","BOOTH(S)","BOOTH(S) MANAGED","FAIRS","FIELD OF STUDY","GENDER","RACE / ETHNICITY","RESUME"
"Apr 11, 2019","Caitlin","Quan","caitlin4102019@firsthand.co","alumni","Rowing","N/A - No Access","Incomplete Registration","N/A - No Access","Apr 11, 2019","","","","8002358","2010","Bachelor's degree","Firsthand University","0","0","0","Firsthand","Manhattan, New York, NY, USA","Alternative Dispute Resolution","Finance","","","","No","","","","","","","","","","Finance","","","",""
"Apr 06, 2019","Caitlin","Quan","caitlinadvisor452019@firsthand.co","alumni","Lacrosse","Incomplete Registration","Pending","N/A - No Access","Apr 06, 2019","","Apr 06, 2019","","8001387","2006","Bachelor's degree","Firsthand University","0","0","0","Firsthand","Manhattan, New York, NY, USA","Alternative Dispute Resolution","Finance","","","","No","","","","","","","","","","Finance","","","",""
"Apr 06, 2019","Caitlin","Quan","caitlin452019@firsthand.co","alumni","Rowing","Incomplete Registration","Pending","Live","Apr 14, 2021","","Apr 06, 2019","","8001370","2006","Bachelor's degree","Firsthand University","0","0","0","Firsthand","Manhattan, New York, NY, USA","Alternative Dispute Resolution","Community & Social Services","","","","No","","","","","","","","","","Finance","","","",""
"Mar 15, 2019","Zap","Pentest","catchall+user-7995387@firsthand.co","alumni","Lacrosse, Patagonia Trek","Live","N/A - No Access","Live","Mar 15, 2019","Mar 15, 2019","","","7995387","2005","Bachelor's degree","Firsthand University","0","0","0","","Manhattan, New York, NY, USA","","","","","","No","","","","","","5555551234","","","","Electronic Media, Arts, and Communication","","","",""
"Mar 05, 2019","Caitlin","Quan","caitlin3242019@firsthand.co","recent-alumni","Tennis","Live","N/A - No Access","Live","Feb 16, 2022","Mar 05, 2019","","","7993934","2020","Bachelor's degree","Firsthand University","0","0","0","","Manhattan, New York, NY, USA","","","","","","No","","","","","","","","","","Finance","","","",""
"Jan 30, 2019","Caitlin","Quan","caitlin1292019@firsthand.co","unknown","","Incomplete Registration","N/A - No Access","N/A - No Access","Mar 30, 2022","","","","7987595","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jan 17, 2019","Maxwell","Edison","catchall+user-7984740@firsthand.co","unknown","","Incomplete Registration","N/A - No Access","Live","Jan 17, 2019","","","","7984740","","","","0","0","0","","Brooklyn, NY, USA","","","","","","No","","","","","","5555551234","","","","","","","",""
"Nov 08, 2018","Caitlin","Quan","caitlin1172018@firsthand.co","alumni","","Incomplete Registration","Pending","Live","May 02, 2019","","Nov 08, 2018","999","7969692","2012","MBA","Firsthand University","2","0","2","Firsthand","Brooklyn, NY, USA","Airlines/Aviation","Finance","","5","100","No","","","","","","","","","","Finance","","","",""
"Nov 02, 2018","Caitlin","Quan","caitlindemo112@firsthand.co","recent-alumni","","Live","N/A - No Access","Live","Feb 05, 2019","Jan 25, 2019","","","7968742","2020","Bachelor's degree","Firsthand University","0","1","1","","Manhattan, New York, NY, USA","","","","","","No","","","","","","","","","","Psychology","","","",""
"Sep 19, 2018","Caitlin","Quan","caitlin91818@firsthand.co","recent-alumni","","Live","Incomplete Registration","Live","Feb 14, 2019","Jan 13, 2019","","","7952243","2020","Bachelor's degree","Firsthand University","0","0","0","","Manhattan, New York, NY, USA","","","","","","No","","","","","","null","","","","Finance","","","",""
"Sep 07, 2018","Caitlin","Quan","caitlin9718@firsthand.co","alumni","","Incomplete Registration","Pending","N/A - No Access","Feb 28, 2019","","Oct 26, 2018","","7948040","2005","Bachelor's degree","Firsthand University","0","0","0","Firsthand","Manhattan, New York, NY, USA","Education Management","General Management","","","","No","","","","","","","","","","Sociology","","","",""
"Sep 05, 2018","Caitlin","Quan","caitlin9052018@firsthand.co","recent-alumni","","N/A - No Access","N/A - No Access","Live","May 02, 2019","","","","7946670","2020","Bachelor's degree","Firsthand University","0","1","1","","Manhattan, New York, NY, USA","","","","","","No","","","","","","","","","","Finance","","","",""
"Sep 05, 2018","Caitlin","Quan","caitlin9518@firsthand.co","recent-alumni","Rowing","Live","N/A - No Access","Live","Oct 11, 2018","Oct 11, 2018","","","7946669","2020","BS","Firsthand University","0","0","0","","Manhattan, New York, NY, USA","","","","","","No","","","","","","","","","","Biology","","","",""
"Aug 31, 2018","Caitlin","Quan","caitlin83118@firsthand.co","recent-alumni","","Live","N/A - No Access","Live","Oct 20, 2018","Oct 20, 2018","","","7943110","2020","BBA","Firsthand University","0","0","0","","Manhattan, New York, NY, USA","","","","","","No","","","","","","","","","","Finance","","","",""
"Aug 27, 2018","Caitlin","Quan","caitlin82718@firsthand.co","unknown","","Added","N/A - No Access","N/A - No Access","","","","","7942118","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 27, 2018","Caitlin","Quan","caitlin82618@firsthand.co","recent-alumni","","Live","N/A - No Access","Live","Jan 25, 2019","Jan 25, 2019","","","7942119","2020","Bachelor's degree","Firsthand University","0","0","0","","Manhattan, New York, NY, USA","","","","","","No","","","","","","","","","","Sociology","","","",""
"Aug 24, 2018","Caitlin","Quan","caitlin82418@firsthand.co","recent-alumni","","Live","N/A - No Access","Live","Jun 18, 2021","Oct 01, 2018","","","7941851","2020","MBA","Firsthand University","0","0","0","","New York, NY, USA","","","","","","No","","","","","","","","","","Finance","","","",""
"Aug 02, 2018","Caitlin","Quan","caitlin812018@firsthand.co","unknown","","N/A - No Access","Added","N/A - No Access","","","","","7937584","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jul 26, 2018","Sarah","DeLuca","catchall+user-7936623@firsthand.co","recent-alumni","School of Liberal Arts, WXFU Campus Radio","Live","Live","Live","Oct 25, 2022","Sep 29, 2020","Sep 29, 2020","","7936623","2022","Bachelor of Arts (B.A.), Master of Education (M.Ed.), Bachelor's","Brandeis University, Boston University, Firsthand University, Harvard University","0","1","1","Harvard University","Cambridge, MA, USA","Higher Education","","","","","No","","","","","","5555551234","","","","English, Higher Education Administration, Linguistics","female","white","",""
"Jul 17, 2018","Caitlin","Quan","caitlin71718@firsthand.co","unknown","","Added","Added","N/A - No Access","","","","","7935301","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jul 17, 2018","Caitlin","Quan","caitlin71618@firsthand.co","alumni","","Incomplete Registration","Pending","N/A - No Access","Oct 20, 2018","","Jul 18, 2018","","7935215","2012","MBA","Firsthand University","0","0","0","Firsthand","Manhattan, New York, NY, USA","Education Management","Entrepreneurship","","","","No","","","","","","","","","","Finance","","","",""
"Jul 13, 2018","Jane","Testuser","catchall+user-7933738@firsthand.co","alumni","Swimming, Track & Field, Delta Delta Delta","Live","Pending","Live","Jul 16, 2018","Jul 13, 2018","Jul 13, 2018","","7933738","2008","BS","Firsthand University","0","0","0","J.P. Morgan Chase & Co.","Manhattan, New York, NY, USA","Banking","Finance","","","","No","","","","","","5555551234","","","","Marketing, Finance","","","",""
"Jun 29, 2018","CJ","CJ","catchall+user-7931897@firsthand.co","alumni","","N/A - No Access","Incomplete Registration","N/A - No Access","Apr 16, 2021","","","","7931897","2012","Bachelor's degree","Firsthand University","0","0","0","","Manhattan, New York, NY, USA","","","","","","No","","","","","","5555551234","","","","Communications","","","",""
"Jun 28, 2018","Caitlin","Quan","caitlin62618@firsthand.co","unknown","","N/A - No Access","Added","N/A - No Access","","","","7894","7931381","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jun 28, 2018","Caitlin","Quan","caitlin62718@firsthand.co","unknown","","N/A - No Access","Added","N/A - No Access","","","","311669","7931349","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jun 28, 2018","Caitlin","Quan","caitlin62718test@firsthand.co","unknown","","Added","Added","N/A - No Access","","","","475737","7931350","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jun 27, 2018","First Name","Last Name","catchall+user-7930062@firsthand.co","unknown","","N/A - No Access","Added","N/A - No Access","","","","Person ID","7930062","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jun 20, 2018","Caitlin","Quan","caitlin6192018@firsthand.co","alumni","Track & Field","Live","N/A - No Access","Live","Dec 14, 2019","Jul 24, 2018","","","7928682","2015","Bachelor of Business Administration (BBA), MBA","Firsthand University","0","0","0","","Manhattan, New York, NY, USA","","","","","","No","","","","","staff","","","","","Accounting, Finance","","","",""
"Jun 19, 2018","Caitlin","Quan","caitlinemlyontest@firsthand.co","recent-alumni","Swimming, Tennis, Track & Field","Live","Incomplete Registration","Live","Jun 19, 2018","Jun 19, 2018","","","7928615","2020","MBA","Firsthand University","0","0","0","","Manhattan, New York, NY, USA","","","","","","No","","","","","","","","","","Finance","","","",""
"Jun 15, 2018","ssadsadsa","dasdsadsadsadas","catchall+user-7927949@firsthand.co","alumni","","N/A - No Access","Pending","N/A - No Access","Jun 15, 2018","","Jun 15, 2018","","7927949","1999","Bachelor's degree","Firsthand University","0","0","0","","New York, NY, USA","","","","","","No","","","","","","5555551234","","","","Economics","","","",""
"Jun 06, 2018","Caitlin","Quan","caitlin652018@firsthand.co","alumni","","N/A - No Access","Pending","N/A - No Access","May 22, 2019","","Jan 25, 2019","","7926570","2015","MBA","Firsthand University","0","0","0","Firsthand","Manhattan, New York, NY, USA","Alternative Dispute Resolution","Community & Social Services","","","","No","","","","","","","","","","Finance","","","",""
"Jun 02, 2018","Caitlin","Quan","caitlin612018@firsthand.co","unknown","","Incomplete Registration","Incomplete Registration","N/A - No Access","Apr 27, 2021","","","","7925819","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"May 17, 2018","Caitlin","Quan","caitlin5162018@firsthand.co","alumni","","N/A - No Access","Incomplete Registration","N/A - No Access","May 18, 2018","","","","7923558","2012","MBA","Firsthand University","0","0","0","","Manhattan, New York, NY, USA","","","","","","No","","","","","","","","","","Finance","","","",""
"May 14, 2018","Courtney MENTOR","Laffey (test)","catchall+user-7922834@firsthand.co","alumni","Rowing, Track & Field, Patagonia Trek","N/A - No Access","Pending","N/A - No Access","May 23, 2018","","May 14, 2018","","7922834","2003","Bachelor of Science (BS)","Firsthand University","0","0","0","Freelance","New York, NY, USA","Design","Arts and Design","","","","No","","","","","","5555551234","","","","Mass Media (Radio and TV)","","","",""
"May 09, 2018","sdasdas","dasdadasdsada","catchall+user-7916668@firsthand.co","alumni","","Incomplete Registration","N/A - No Access","Live","Feb 23, 2022","","","","7916668","2014","Bachelor's degree","Firsthand University","0","0","0","","Kansas City, MO, USA","","","","","","No","","","","","","5555551234","","","","Operations","","","",""
"May 02, 2018","cj","dfsdfd","catchall+user-7909851@firsthand.co","alumni","Swimming","Incomplete Registration","N/A - No Access","Live","May 02, 2018","","","","7909851","2014","Hospitality and tourism management ","Firsthand University","0","0","0","","Manhattan, New York, NY, USA","","","","","","No","","","","","","5555551234","","","","Economics","","","",""
"May 02, 2018","Lisa","Simpson","catchall+user-7907811@firsthand.co","alumni","","N/A - No Access","Incomplete Registration","N/A - No Access","Mar 22, 2019","","","","7907811","2016","Bachelor","Firsthand University","0","0","0","","Manhattan, New York, NY, USA","","","","","","No","","","","","","5555551234","Pfizer","","","Data Science","","","",""
"May 01, 2018","Fredrik","Maroe","catchall+user-7907619@firsthand.co","alumni","","Live","Live","Live","Sep 07, 2019","May 01, 2018","May 01, 2018","","7907619","2006","Bachelor","Firsthand University","0","0","0","Firsthand","Manhattan, New York, NY, USA","Information Technology and Services","Entrepreneurship","","","","No","","","","","","5555551234","","","","Political Science","","","",""
"May 01, 2018","YANG","Jin","catchall+user-7901031@firsthand.co","recent-alumni","","Incomplete Registration","N/A - No Access","N/A - No Access","Oct 27, 2022","","","","7901031","2020","硕士, ","北京中医药大学, 北京航空航天大学","0","0","0","深圳信立泰药业股份有限公司","Futian, Shenzhen, Guangdong, China","","","","","","No","","","","","","5555551234","","","","中西医结合, ","","","",""
"Apr 26, 2018","Fredti","dsaf","catchall+user-7898480@firsthand.co","alumni","","Incomplete Registration","N/A - No Access","Live","Apr 26, 2018","","","","7898480","2016","Bachelor's degree","Firsthand University","0","0","0","","Manhattan, New York, NY, USA","","","","","","No","","","","","","5555551234","","","","Political Science","","","",""
"Apr 21, 2018","Caitlin","Quan","caitlin4202018@firsthand.co","recent-alumni","","Live","Incomplete Registration","Live","Oct 21, 2022","Apr 21, 2018","","","7897562","2020","MBA","Firsthand University","0","0","0","Firsthand","Manhattan, New York, NY, USA","Education Management","Entrepreneurship","","","","No","","","asdfasd","","","","","","","Finance","","","",""
"Apr 10, 2018","Courtney","Laffey","catchall+user-7895698@firsthand.co","alumni","Swimming, Track & Field","Live","Pending","Live","Dec 15, 2022","Apr 10, 2018","Apr 10, 2018","","7895698","2006","Bachelor of Science (B.S.)","New York University","0","0","0","Self-Employed, General Assembly","Manhattan, New York, NY, USA","Music, Education Management","Consulting, Information Technology","","","","No","","","","","","5555551234","Student Government Association, Students Athletics, sai Test Booth","","","Communications","","","",""
"Apr 09, 2018","Fredrik","Maroe","catchall+user-7895635@firsthand.co","alumni","Sigma Beta Kappa","Live","N/A - No Access","Live","Oct 31, 2019","Apr 09, 2018","","","7895635","2006","MBA","Firsthand University","0","0","0","","Manhattan, New York, NY, USA","","","","","","No","","","","","","5555551234","","","","General Management","","","",""
